sets,artist,venue,month,day,year,song_num
I'm Real,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,5
Ain't It Funny,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,6
Jenny From the Block,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,7
If You Had My Love,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,8
Girls,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,9
Booty,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,10
Gravity,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,11
Si una vez,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,12
Limitless / Titanium,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,13
Ain't Your Mama,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,14
All I Have,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,15
Te boté,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,16
Te gusté,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,17
El anillo,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,18
Waiting for Tonight,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,19
Dance Again,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,20
On the Floor,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,21
Let's Get Loud,Jennifer Lopez,"American Family Insurance Amphitheater, Milwaukee, WI, USA",Jul,3,2019,22
Medicine,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,2
Get Right,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,3
Dinero,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,4
I'm Real,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,5
Ain't It Funny,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,6
Jenny From the Block,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,7
If You Had My Love / Girls,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,8
Booty,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,9
Gravity,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,10
Limitless / Titanium,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,11
Ain't Your Mama,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,12
All I Have,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,13
Te boté,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,14
Te gusté,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,15
El anillo,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,16
Waiting for Tonight,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,17
Dance Again,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,18
On the Floor,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,19
Let's Get Loud,Jennifer Lopez,"United Center, Chicago, IL, USA",Jun,29,2019,20
Medicine,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,2
Get Right,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,3
Dinero,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,4
I'm Real,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,5
Ain't It Funny,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,6
Jenny From the Block,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,8
Booty,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,9
Gravity,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,10
Limitless / Titanium,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,11
Ain't Your Mama,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,12
All I Have,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,13
Te boté,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,14
Te gusté,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,15
El anillo,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,16
Waiting for Tonight,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,17
Dance Again,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,18
On the Floor,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,19
Let's Get Loud,Jennifer Lopez,"Xcel Energy Center, St. Paul, MN, USA",Jun,28,2019,20
Medicine,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,2
Get Right,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,3
Dinero,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,4
I'm Real,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,5
Ain't It Funny,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,6
Jenny From the Block,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,8
Booty,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,9
Gravity,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,10
Limitless / Titanium,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,11
Ain't Your Mama,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,12
All I Have,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,13
Te boté,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,14
Te gusté,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,15
El anillo,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,16
Waiting for Tonight,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,17
Dance Again,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,18
On the Floor,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,19
Let's Get Loud,Jennifer Lopez,"Toyota Center, Houston, TX, USA",Jun,25,2019,20
Medicine,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,2
Get Right,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,3
Dinero,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,4
I'm Real,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,5
Ain't It Funny,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,6
Jenny From the Block,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,8
Booty,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,9
Gravity,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,10
Limitless / Titanium,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,11
Ain't Your Mama,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,12
All I Have,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,13
Hold It Don't Drop It,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,14
Te boté,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,15
Te gusté,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,16
El anillo,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,17
Goin' In,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,18
Waiting for Tonight,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,19
Dance Again,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,20
On the Floor,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,21
Let's Get Loud,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,22
Live It Up,Jennifer Lopez,"Pepsi Center, Denver, CO, USA",Jun,19,2019,23
Medicine,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,2
Get Right,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,3
Dinero,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,4
I'm Real,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,5
Ain't It Funny,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,6
Jenny From the Block,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,8
Booty,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,9
Gravity,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,10
Limitless / Titanium,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,11
Ain't Your Mama,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,12
All I Have,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,13
Hold It Don't Drop It,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,14
Te boté,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,15
Te gusté,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,16
El anillo,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,17
Goin' In,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,18
Waiting for Tonight,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,19
Dance Again,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,20
On the Floor,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,21
Let's Get Loud,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,22
Live It Up,Jennifer Lopez,"Talking Stick Resort Arena, Phoenix, AZ, USA",Jun,16,2019,23
Medicine,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,2
Get Right,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,3
Dinero,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,4
I'm Real,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,5
Ain't It Funny,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,6
Jenny From the Block,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,7
If You Had My Love / Girls,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,8
Booty,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,9
Gravity,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,10
Limitless / Titanium,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,11
Ain't Your Mama,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,12
All I Have,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,13
Te boté,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,14
Te gusté,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,15
El anillo,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,16
Waiting for Tonight,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,17
Dance Again,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,18
On the Floor,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,19
Let's Get Loud,Jennifer Lopez,"T-Mobile Arena, Las Vegas, NV, USA",Jun,15,2019,20
Medicine,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,2
Get Right,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,3
Dinero,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,4
I'm Real,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,5
Ain't It Funny,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,6
Jenny From the Block,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,8
Booty,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,9
Gravity,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,10
Limitless / Titanium,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,11
Ain't Your Mama,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,12
All I Have,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,13
Hold It Don't Drop It,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,14
Te boté,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,15
Te gusté,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,16
El anillo,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,17
Waiting for Tonight,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,18
Dance Again,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,19
On the Floor,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,20
Let's Get Loud,Jennifer Lopez,"Golden 1 Center, Sacramento, CA, USA",Jun,12,2019,21
Medicine,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,2
Get Right,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,3
Dinero,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,4
I'm Real,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,5
Ain't It Funny,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,6
Jenny From the Block,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,7
If You Had My Love / Girls,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,8
Booty,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,9
Gravity,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,10
Limitless / Titanium,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,11
Ain't Your Mama,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,12
All I Have,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,13
Hold It Don't Drop It,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,14
Te boté,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,15
Te gusté,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,16
El anillo,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,17
Waiting for Tonight,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,18
Dance Again,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,19
On the Floor,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,20
Let's Get Loud,Jennifer Lopez,"Pechanga Arena, San Diego, CA, USA",Jun,10,2019,21
Medicine,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,2
Get Right,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,3
Dinero,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,4
I'm Real,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,5
Ain't It Funny,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,6
Jenny From the Block,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,7
If You Had My Love / Girls,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,8
Booty,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,9
Gravity,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,10
Limitless / Titanium,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,11
Ain't Your Mama,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,12
All I Have,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,13
Hold It Don't Drop It,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,14
Te boté,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,15
Te gusté,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,16
El anillo,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,17
Waiting for Tonight,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,18
Dance Again,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,19
On the Floor,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,20
Let's Get Loud,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,8,2019,21
Medicine,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,1
Love Don't Cost a Thing,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,2
Get Right,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,3
Dinero,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,4
I'm Real,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,5
Ain't It Funny,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,6
Jenny From the Block,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,7
If You Had My Love / Girls,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,8
Booty,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,9
Gravity,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,10
Limitless / Titanium,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,11
Ain't Your Mama,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,12
All I Have,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,13
Hold It Don't Drop It,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,14
Te boté,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,15
Te gusté,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,16
El anillo,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,17
Waiting for Tonight,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,18
Dance Again,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,19
On the Floor,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,20
Let's Get Loud,Jennifer Lopez,"The Forum, Inglewood, CA, USA",Jun,7,2019,21
Medicine,Jennifer Lopez,"Rockefeller Plaza, New York, NY, USA",May,6,2019,1
Dinero,Jennifer Lopez,"Rockefeller Plaza, New York, NY, USA",May,6,2019,2
On the Floor,Jennifer Lopez,"Rockefeller Plaza, New York, NY, USA",May,6,2019,3
Dancing Machine,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,1
Dancing in the Street,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,2
Please Mr. Postman,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,3
Money (That's What I Want),Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,4
Do You Love Me?,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,5
ABC,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,6
My Girl,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,7
My Jen,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,8
Papa Was a Rollin' Stone,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,9
War,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,10
Square Biz,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,11
Another Star,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Feb,12,2019,12
Dancing in the Street,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,1
Please Mr. Postman,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,2
Money (That's What I Want),Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,3
Do You Love Me?,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,4
ABC,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,5
My Girl,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,6
My Jen,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,7
Papa Was a Rollin' Stone,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,8
War,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,9
Square Biz,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,10
Another Star,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",Feb,10,2019,11
Limitless,Jennifer Lopez,"Universal Studios Hollywood, Universal City, CA, USA",Dec,18,2018,1
Auld lang syne,Jennifer Lopez,"Universal Studios Hollywood, Universal City, CA, USA",Dec,18,2018,2
Limitless,Jennifer Lopez,"The Ellen DeGeneres Show, Burbank, CA, USA",Nov,29,2018,1
Heartbreak Hotel,Jennifer Lopez,"Universal Studios Hollywood, Universal City, CA, USA",Oct,10,2018,1
Limitless,Jennifer Lopez,"Microsoft Theater, Los Angeles, CA, USA",Oct,9,2018,1
Waiting for Tonight,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,1
On the Floor,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,2
Dance Again,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,3
Ain't Your Mama,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,4
If You Had My Love,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,5
El anillo / Booty,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,6
Love Don't Cost a Thing,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,7
I'm Glad,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,8
Get Right,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,9
All I Have,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,10
Jenny From the Block,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,11
I'm Real,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,12
Ain't It Funny,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,13
Dinero,Jennifer Lopez,"Radio City Music Hall, New York, NY, USA",Aug,20,2018,14
Dinero,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",May,20,2018,1
Waiting for Tonight,Jennifer Lopez,"Javits Center, New York, NY, USA",May,14,2018,1
